processed_text,sentiment
ya itu kamu gx panik di pecat sekalipun dah banyak dapat surplus kantong sendiri beda ma rakyat kecil,negatif
rahfi biastin al muchlis yang dirimba itu biasanya orgnya baik bang dan hatinya bersih saya curiga dia datang dari ujung bumi heran liatnya zaman skrg yang serba produktif masih saja ada yang begitu kasihan orang tua dan guru nya yang mendidik dan mengajarkannya hingga mampu mengetik komen di youtube tapi tidak mampu membaca dengan mata yang jernih kesel dah mana lagi ujan disini liat komennya si kamvret ini lagi,negatif
ishg tinggi yang untung para konglo,positif
hati hati bunda ted lagi sensitif,positif
alasan aza ringit saja tidak melemah walupun ada perang di timur tengah di indonesia karna banyak pejabat korupsi,negatif
yang komentar kelihatannya pada tidak paham maksud berita ini kenaikan penurunan ihsg yang digambarkan diberita ini menunjukan bahwa pasar investor tidak percaya dengan pemerintah monopoli penjualan sda itu hanya bagian kecil saja atau jika kamu beranggapan tidak butuh investor luar negeri lha terus yang mau beli barang indonesia siapa ngapain beli di negara yang mau menanam investasi saja susah kecuali kamu ekspor komodo yang cuma ada di indonesia itu juga jika komodo sangat dibutuhkan tanpa komodo bangsa bisa mati,negatif
penghasilan export dalam dollar ya untung donk jadinya,positif
rupiah langsung menguat 300 perak kenapa tidak dari kemarin saja bi kayanya sudah tidak mampu kena tampar dpr sama pemerintah,negatif
menguat paling 200 perak terus bulan depan to the moon ke 18000,positif
dan hari ini ihsg anjolk banget 4 june 2026,netral
seharusnya prabowo melihat channel ini tapi ini prabowo bukan pak jokowi,negatif
tantangan nilai tukar memang ada tapi langkah penguatan devisa ekspor dan intervensi pasar menunjukkan keseriusan menjaga kepercayaan terhadap ekonomi indonesia,negatif
taikk coba cari orang yang berkompeten memang tidak ada orang pintar lagi di negeri saya tercinta,negatif
hapus saja makan bergizi gratis ganti pendidikan gratis lyann ksehtan grtis,negatif
ujung ujung nya pinjam 100 t,positif
dan jangan lupakan peranan intelijen yang harus semakin masif menggiring opini untuk membela sesuatu yang menguntungkan negara sendiri karena suka tidak suka kebanyakan masyarakat mentalnya masih domba yang diternak,negatif
proyek proyek bobrok dan tidak berguna seperti makan bergizi gratis kdmp harus dihentikan,negatif
di tengah ketidakpastian moneter global masyarakat bisa mengoptimalkan pengelolaan keuangan pribadi secara bijak dan memanfaatkan instrumen investasi lokal yang aman seperti obligasi negara yang saat ini didukung oleh dana stabilisasi pemerintah,negatif
bennix ini beneran netral kan bukan buzzernya prabowo kan,negatif
kita semua harus lawan semuanya cepat beli dollar jual makanan skarang harus pakai dollar biar indonesia reset 17 8,negatif
ada ponakan luhut di danantara dan ponakan prabowo di bi kombo maut,negatif
betul pak kawal terus para pebisnis dari mafia dan ormas ormas aga parar invest di indonesia nyaman membuka pabriknya,netral
kebijakan prabowo yang populis bikin investor kabur skr rasain pak saham sudah hancur rupiah hancur demi memoles prabowo yang sok bela rakyat kecil,negatif
untuk menjadi mitra makan bergizi gratis harus ada yayasan sehingga banyak bermunculan yayasan untuk dikomersilkan sbgai sarat makan bergizi gratis untuk dapat titik dapur makan bergizi gratis harus bayar 400 jt sbgai uang suap menurut dugaan begitu saran lebih baik uang 15000 perhari untuk makan diberi ke siswa sekolah melalui rekening bank resmi pemerintah serta gratiskan biaya pendidikan dari jenjang sd smp sma smk perguruan tinggi s1 s s s3 dan seluruh s negeri dan swasta,negatif
kalau jadi penghianat jangan hianati banyak orang cukup 1 orang saja jangan hianati 300jt orang,negatif
itu pertemuan negara bukan main main kau kira elu,negatif
tanyakan pada kunyuk kunyuk george soros di indonesia ini banyak melihara profesor dan ekonom yang memojokkan pemerintah,negatif
aku lebih setuju kalau di bubarkan,negatif
harga oli mpx matic 800ml dari 60 jadi 85,negatif
mksdnya sudah ditolak kunjungannya oleh pm itali hrsnya malu banget ya mosok presiden ri sampai digituin sih,positif
cocok jadi lagu terbaik panas dingin award,positif
orang orang yang menraup keuntungan dari proyek makan bergizi gratis ini yang akan mengkondisikan suara prabowo di 2029 ini bukan hnya proyek atau penghianatan rakyat ini juga akan menjadi alat politik di 2029,negatif
stop penjajahan as stop kerja sama dengan as tinggalkan dan rame rame buang mata uang dollar stop hegemoni barat asing as inggris,negatif
setiap bulan kok defisit melulu,negatif
kinerja pak joko widodo keren ekonomi nyungsep oligarki semakin bersinar,netral
yang kesandung disana yang berdarah darah disini,negatif
tidak ngaruh bos mau dollar berapapun rakyat bawah tetap pakai rupiah yang panik orang orang kaya coy,negatif
buar hadiah nanti diulang tahun pada 17 agustus 2026 untuk kita kita rakyat indonesia,netral
yang kerja mati2an karyawan swasta umkm wiraswasta eh yang gajian ke 13 pns yang bonus cair bumn yang bisa wfh yang makan subsidi negara pemerintah gagal,negatif
mentality kalau elu dikasih jabatan elu mgkn juga korup kan,negatif
kamu tidak melihat klas bawah menjerit kemiskinan bertbh,negatif
ada pun yang diatas 7% spt us dan germany setau gua so tidak terlalu parah kah 3% yoy,negatif
biar distribusi pajak kenegara terkontro l ini logis tapi blum brani untuk memasukkan expor ke china nikel tidak masuk 1pintu,negatif
masalah gisi semua orang hidup tau gisi tapi keadaanlah yang tidakmemungkinkan kalau membantu ya terutama orang tuanya di data setiap klurahan setiap kabo paten setiap 2 daerah jadi adil tidak usah makan bergizi gratis,negatif
ayuh kita joget jogetin eyahh,positif
dalam hal bisnis kasian banget ibu ini mempercayakan klien yang salah yaitu pemerintah,negatif
investor trust issue sama prabowo pak,negatif
prabowo itu suruh joget joget makan bergizi gratis dan kop merah putih baru pinter dia kalau suruh pimpin negeri ini ya omong omong saja,negatif
ada embel embelnya tidak nih,positif
memang rakyat cuma dirimu saja ada 280 juta rakyat indonesia,negatif
pucuk permasalahan ini semua adalah makan bergizi gratis,negatif
pertama pertama harus dibersihkan uang keamanan ormas setempat,negatif
lagi fokus nambah muatan mumpung banyak saham bagus yang murah,negatif
the fed tahan suku bunga saya yang akan menaikkan suku bunga kepada perusahaan perusahaan yang terkait pelanggaran hukum sebagai tindakan sanksi ekonomi united nations,negatif
sayang banget kalau di tukar jika nilai nya bisa setara emas sih boleh saja,positif
bismillah mantap tapi slalu di jaga dan diawasi yang ketat menunya ok,negatif
alwaris3431 masalahnya basis ekonomi indonesia itu bukan produksi namun konsumsi artinya banyakan impor daripada ekspor gampang kok,negatif
saham dan nilai tukar adalah cerminan kepercayaan investor terhadap sebuah negara,negatif
aman kok pejabat pastinya aman,negatif
kebijkn yang populis di paksain untuk menuju tahun politik 2029 haus dan rakus jbtn semua elit indonesia,negatif
rusak negara gara gara umkm di pajakin 22% investor kabur karena gejolak di akar rumput ekonomi tidak pernah ngasih modal malakin terus,negatif
kasih tahu semua dong tukang sulap eropa orang ahli ekonomi nya bos hahha,positif
iran sudah kalah pemimpin sudah meninggoy,negatif
rakyat sudah tidak percaya pada pemerintah terlalu sering dihianati para kuruptor cuma di penjara di kasih makan lagi,negatif
dulu ada seekor ngebet bikin jalan tol katanya untuk memperlancar distribusi dan memangkas ongkos produksi barang tapi walau tol sudah bertahun tahun dipakai ternyata tidak ada pengaruhnya terhadap penurunan harga barang tapi justru selalu naik naik naik sampai ke puncak gunung mana modal bangun pakai utang yang dapet manfaat tidak semua orang tapi akibat buruknya semua orang merasakan berarti selama ini omongan si bohong alias ndobol doang,negatif
semoga dollar segera 20 rb,netral
hukum seberat2nya pihak pengelo pak agar tidak terjadi lagi kecerobohan pasang cctv agar senua ada bukti,negatif
deeh1048 iq jongkok kalau iq78 jangan terlalu cuap sana sini sekolah dl yang pinter makanya jangan karena joget dan goyang di panggung dengan narasi asing terus dipilih denger kata bgs dikit lgsg pilih mrk itu iq nya jongkok bro bagaimana mau ngs ekonomi nanti pemilihan umum itu rakyat pilih lagi calon presiden dggn gaya merakyat joget goyang narasi asing dan penjajah negara negara sedang dijajah asing lgsg itu calonya dipilih belajar pakai ai untuk cek penurunan rupiah dan ihsg itu lbh pinter 1000x lipat dari kamu yang cuma tau jedutin kepalamu kelantai sampai otak depanmu rusak semua dollar naik antek asing ekonomi lesu asing harga pangan naik asing nanti ikan tidak gitu banayak ditangkap nelayan asing semua dikaitkan narasi asing asing borjuis dan lain lain kalau bodoh belajar dl biar iq nya naik jadi 100 jangan dibawah 78 u lihat di youtube kebodohan dalam negeri di dunia pendidikan 10 6 dijawab 60 belajar dl di sekolah standard bkn sekolah yang ajarin yang lain biar tidak bodoh otakmu,negatif
kenapa masih xpora sumber daya alam mentah kenapa tidak dihilirisasi,positif
warteg cuma sediakan hanya ikan lele sementara kita orang di pesisir pantai sukanya makan ikan laut pastinya milih ikan laut dong jadi surveinya mungkin hanya khusus satu dua warteg yang menyediakan lele laluh ambil kesimpulan pastinya pemerintah akan tegas mencari solusi terbaik,positif
tidak apa jangan kuatir katanya purbaya dan prabowo rakyatnya kan bisa di bagi bagi hartanya prabowo kaya mantu suharto dan keluarga cendana 7 turunan kaya tidak habis karena waktu suharto satu kali jadi presiden 32 tahun lebih ude seperti raja aje tambah korupsi 32 tahun lebi ya kaya lah anak mantu cucu cicit suharto,negatif
utang kita kamu ngk sampai 1 t dollar,positif
pendidikan gratis prioritas kalau pemerintah ingin sdm bgsa indonesia meningkat,negatif
kata prabowo orang desa tidak menggunakan dollar,negatif
kmarin kaget biasa oli 300rb jadi 400rb ban dari 700rb jadi 850rb,positif
tetap bisa ini indonesia bro,netral
buzzer yang rajin tapi dunia sudah tau kinerja pemerintah yang terkenal tidak becus dan lambat boss pembeli pesan batu bara bisa bisa diexportnya tahun depan karena berbelit berbelit urusannya siapa yang mau beli kalau lama begitu liat saja makan bergizi gratis dan danantara proyek baru yang dikerjain pemerintah apa ada yang beres,negatif
karena pemerintah han kita bokbrok terlalu rakus banyak sumber daya alam melimpah tidak bisa mengolah nya,negatif
guys singapore sama malaysia sampai memohon mohon supaya diajari makan bergizi gratis kopdes dan cara korupsi kolusi nepotisme,negatif
belum terlemah sebab mungkin akan mencecah 25 000,negatif
berantakan bapak ekonomi nya sudah jujur itu kan set dah,negatif
bagi saya dollar meroket dan rupiah melemah merupakan berkah hasil panen saya melimpah bahkan saya bisa kawin lagi jadi istri saya jadi dua liuur,positif
alhamdulillah sudah meningkat 18000 perlu bersabar,negatif
pak dhe selalu optimis dengan konten konten yang mencerah kan di fb pak dhe banyak sekali yang nyiyir yang caci maki yang menghina negara sendiri seolah olah pengen sekali nkri tercinta ini cerai berai mengerikan pak dhe,netral
lalu bagaimana dengan euro poundsterling 2 kurs ituu kn diatas dollar as kenapa tidak masuk dalam perdebatan,negatif
di indonesia si jendral chihuahua gebrak gebrak meja sewaktu ketemu trump langsung ciut seperti ayam sayur,positif
sekarang ini oligarki sudah menjadi musuh nkri mereka penghianat,negatif
mungkin dia pakai sap untuk 5000 sppg setiap sppg dapat full akun sap,negatif
hanya 1 yang tetap jalan saat kiamat yaitu makan bergizi gratis,negatif
makanya jangan percaya sama orang soal uang orang gila bisa hidup tanpa uang atau faktanya orang lebih gila hidup dengan uang,negatif
trump itu mau ngerampok timur tengah,positif
emng negri ini ada yang ganggu tpu pmeribtah jngan bikin kbijakn neko neko pemborosan justru pmerintah bikin ribut gara gara makan bergizi gratis,negatif
banyak yang makan di atas di korupsi habis,negatif
yang penting bbm masih lancar dan harga stabil aman saja,netral
ceo makan bergizi gratis perusak ekonomi dan demokrasi,negatif
untuk apa makan bergizi gratis untuk memberi kesempatan kurufsi prabowo lihat saja th 2029 di bubarkan saja makan bergizi gratis ambur ambur uwang rakyat,negatif
menarik sekali presentasinya tak hanya cakap dalam pembawaan berita tetapi juga tajam analisa,positif
semoga indonesia lekas menjadi lebih baik,netral
jangan ya jangan buat bayar hutang woosh,positif
bener kebanyakan minum kencing onta jadi dungu,positif
masalahnya sekarang siapa yang naik bagusnya,negatif
kenapa ekonomi ko dpr yang bicara blunder lagi,negatif
kebanyakan buaya lapar di indonesia ini bos baru mau masuk masih di pintu sudah berjejer yang mau menerkam ngeri hancur,negatif
yang bilang lebih baik pake uang emas pls stfu,positif
bukti ketidak becusan pemerintah banyak orang bodoh jadi penguasa sedang orang orang pintar di bidang nya malah di singkirkan,negatif
kebodohan yang dipelihara terlalu lama oleh petinggi petinggi bumn karena kinerja buruk dan mafia perminyakan miris kita hy bisa memperkaya singapura bertahun bertahun,negatif
bank bi kebanyakan janji tenang tenang hahahaha,negatif
bagaimana itu pak rupiah makin lemah,negatif
saran saya kepada pak pemerintah konyol sih pak pemerintah tolong terbitkan kalender tanggal merah semua sebab rupiah stabil saat tanggal merah hari libur wkwkwkwkwkwk,positif
11 12 dng di samping nya si bahlul,positif
pakiatan selalu menyebut indonesia saudara,negatif
mengatasi masalah tanpa masalah utang utang lagi inilah negara kita utang,negatif
katanya mau de dolarisasi ini adalah omongan dari presiden yang tidak sadar diri dan tidak melek ekonomi kalau hutang indonesia adalah dollar bin dollar amerika harusnya bayar hutang woy bukan buat makan bergizi gratis habis gini rakyat di buat mati ingat bahan mentah dari luar negeri itu bayarnya pakai dollar bukan bayar pakai rupiah anak kalian yang belum lahir saja sudah punya warisan hutang baru berojol dari perut ibu nya sudah di tulis pewaris hutang andai tu bayi paham pasti akan berkata haiyaa caonima masukkan lagi ke rahim ibu deh jangan lahir dulu lapangan kerja tidak bertambah generasi 2x3 24 bertambah kebutuhan pokok harganya naik terus pendapatan stuck perusahaan melakukan phk untuk pemangkasan semua saling menggulung seperti yin dan yang dan haiya chaos lah pejabat goblok tidak ada otak,negatif
