processed_text,sentiment
admin tidak tahu sejarah semuanya bermula ketika orde baru soeharto yang mengkudeta presiden soekarno semua perusahaan asing minyak di indonesia adl perush amerika soeharto bikin perjanjian dengan perush perush itu berlaku setiap 20 30thn dan terus diperpanjang setiap pemerintah akan ubah perjanjian amerika berikan tekanan luar biasa negara dibuat kacau dpr si pembuat uu sudah mrk kuasai hal yang sama juga untuk industri bhn tambang yang lain emas tembaga nickel semua dikuasai amerika sbg imbalan amerika sudah bantu soeharto gulingkan soekarno yang kaya raya amerika indinesia hanya dapat fee nya saja jika tidak dari pt freeport saja indonesia bisa kaya dan maju itulah barat jadikan negara negara lain sbg budak tidak boleh maju tetap terbelakang yang lbh parah sprt negara negara lybia irak afghanistan venezuela dan lain lain begitu pemerintah ya digulingkan semua aset strategis minyak gas uranium dan lain lain langsung diangkut ke amerika israel yang tadinya negara kaya skrng jadi negara miskin beda dengan kerjasama dengan china murni bisnis tidak ada syarat politik tidak ada tekanan saling menguntungkan lihatlah negara negara asia afrika timteng amerika latin semua bergerak maju dengan cepat,positif
sama ada pertanggung jawabanya yaah itulah pentingnya ilmu dan pengalaman,netral
para investor asing tidak pasti ibukota indonesia sekarang ada dimana bahas bahas bohong bohong bohong,netral
modal prabowo ngejar koruptor ke antartika,netral
tenang bisa di atur itu kalau rupiah masih merosot terus,negatif
ini agenda karna makan bergizi gratis dan kopdes investor lihat nya semua lahan kurupsi yang nyata,negatif
halu mungki kira kira anda,netral
aapa seperti inikah kualitas pemimpin negeri ini sekarang,netral
durian sangat melimpah di pulau seraam maluku tengah buahnya ori organik berbuah sesuai musim dan 1 buah 2 ribu sampai dengan 5 ribu rupiah,negatif
mana tu janji manis saat kampanye dikiranya urus negara bisa dengan omong omong,negatif
di negaraku ngomong pe a money di where is the money go nice heavy duty song,netral
beberapa faktor yang menyebabkan harga barang naik pada saat bulan puasa ramadhan dan setelah lebaran hari raya : 1 naik banyaknya permintaan 2 faktor distribusi : faktor cuaca faktor kelangkaan barang faktor dimana pada saat menjelang lebaran truk pengangkut biasanya tidak bisa lagi masuk tol sehingga menjadi terlambat dalam pengiriman,negatif
alhamdulillah ormas yang paling sedih,netral
memang benar import pakistan dan negara negara arab banyak import minyak sawit dengan kwalitas tinggi dan paling rendah bahkan ada yang punya pabrik di indonesia,positif
makan bergizi gratis itu proyek wes to angel angel diungkap jika mau diungkap pasti dibagus in dibersih in pokoe diapik no lah padahal mbelgedes wes to angel angel do podo nyari untung sendiri,negatif
saatnya indonesia guna ringgit malaysia dan beli lebih banyak produk malaysia,positif
apa nya yang turun malah harga barang makin mahal,netral
teror dan propaganda pemeilik dollar rechcek saja untuk menguasai aset dan sda,positif
tidak percaya dah mulai asbun,negatif
dengan naiknya dollar terus terusan berdampak pada naiknya harga harga di pasaran apakah itu juga sudah di perhitungkan pak mentri yang terhormat lalu bagaimana nasib kami yang barang tidak naik saja sudah ngos ngosan,positif
tidak akan resesi tapi bubar,negatif
artinya ada data yang dibohongi,netral
awal dilantik gayanya paling merasa hebat ternya buktinya nol,negatif
stop makan bergizi gratis maling lama melahirkan maling baru,negatif
gubernur bi harus lebih kerja keras mengoptimalkan kebijakan moneter gimanapun caranya kalau tidak becus kerja pecat gubernur bi,negatif
ni president dan para pemimpin kita skrg bagaimana sih,netral
pakistan negara yang menghargai dan menghormati indonesia,positif
lebih baik mundur pak lebih terhormat,positif
awalnya ku pikir perlemahan rp 500 pertahun bank bca 26 02 2026 rp 16717 per dollar pejabat : oh tidak bisa jika rp 1000 2000 per tahun kenapa harus rp 500 genoside struktural fundamental belum satu tahun sudah di hajat hingga babak belur peduli setan rakyat minta ampun jogetin saja bang gas sudah halu presiden mu untuk rupiah jadi rp 5000 per dollar pikir butuh uang pertumbuhan ekonomi berapa persen sehingga sanggup mendorong rp 17500 ke rp 5000 ingat hutang indonesia adalah dollar hutang itu berbunga apalagi hutang dengan uang fiat artinya kita bicara dengan tambah nilai kurs jika dollar adalah surat hutang bank kepada rakyat atas emas yang dititipkam pertama kali dulu bayangkan rupiah terhadap dollar rupiah surat hutang atas surat hutang lain dimana surat hutang lain tsb awalnya di packing dengan emas yang kemudian surat hutang tsb dollar di packing dengan kekuatan militer kembali lagi mengapa bank indonesia bi tidak buy back semua surat hutang rupiah yang beredar di masyarakat dengan emas batangan rupiah hanya di packing dengan kepercayaan bahwa rupiah punya nilai jika kalian tidak mau pakai rupiah untuk transaksi apalagi pakai emas untuk transaksi kalian bisa di penjarah kepercayaan terhadap surat hutang yang di paksakan agar di pakai sebagai alat tukar dengan embel emel wajah pahlawan,negatif
ternak ayam 20t itu peternakan macam apa boros sekali itu 500juta juga sudah jadi itu ternak ayam peternakan lokal juga perlu diberdayakan,netral
presiden kita omong omong lupa rakyat hanya urus pribadi dan kroninya,negatif
iyo lemas awal nya garang menggelegar sekarang lemas pucet loyo,netral
kilang banyak tutup itu bukan indondesh tawky semua dari china jepun korea hasil tiada untuk negara rupiah turun barang naik bbm naik gas lpg tiada rakyat banyak nganggur,negatif
ayo rakyat mau tidur terus manjulkan gibran epek bapanya hutang bengkak,netral
hanya pengalihan isu biar dikata orang benar,netral
petani sawit terdampak harga serendah rendahnya kini,netral
tapi anehnya srimulyani dan luhur jadi menteri lagi,negatif
mungkin ada intervensi dari bi dan suku bunga yang di naikan kalau saham tidak bisa di intervensi karena yang beli swasta dan perorangan kecuali kalau pemerintah yang beli saham supaya harga saham naik,negatif
admin kalau ketik di koreksi bank sentral bank central,netral
halah penyangkalan lagi yang jelas kalau makan bergizi gratis itu makanan bergizi silahkan istana dan dpr makan tu menu makan bergizi gratis gratis dibiayai rakyat jsngsn merampok duit saja mengatasnamakan rakyat,negatif
perasaan si purgoblok bilang rupiah balik ke 15rb dan suruh serok saham,netral
effeck over thingking investor setelah mendengar pernyataan bi pastinya lain kena imbasnya,negatif
tau kan kenapa pemimpin negara harus yang punya kapabilitas dan wawasan yang cukup bukan yang cuma taunya joget gemoy,negatif
sudah mulai cicil saham saham yang turun berpundamental bagus dan berdeviden,negatif
ujian bagi negara kemana pemerintah membawa negara ini,positif
ekspor boleh surprise surplus tapi daya beli rakyat jumlah populasi rakyat jumlah para pengangguran tanpa solusi itu bisa jadi bumerang di negeri ini tidak ada orang yang lahir ke dunia bercita cita menjadi pengangguran kerja kotor bersihin kali bau jadi tukang gorengan tukang ojek tukang sapu jalanan pemulung rakyat lakoni demi isi perut demi tidak mau nganggur nyatanya pemerintahan sampai sekarang belum mampu menampung semua itu,negatif
fundamental kuat kalau tanpa strategi dan serangan balik kita babak belur pak ini taruhannya bisa nyawa rakyat bawah loh pak bagaimana kalau dibawah sudah tidak kuat beli sembako dan lain lain tidak mengerti jalan pikirannya pejabat indonesia,negatif
sudah bener inves di vietnam saja aman terkendali biar makin nyungsep indonesia,positif
makanan yang di kasih tidak nyampek 10 15,positif
dasar orang plin plan katanya sudah swasembada beras tetapi kenapa masih mau impor,negatif
untuk sekarang rdpu saja karena gara gara rupiah melemah skrg obligasi lagi bikin was was takut gagal bayar,positif
rezim prabowo gibran di ujung tanduk,negatif
tinggalkan dollar uang printing yang sesuka hati dicetak ganti dengan emas beibeh,netral
gizi buat para pengelola racunnya buat para siswa,positif
tutup saja makan bergizi gratis kelamaan,negatif
wow seceng mantul buat byr parkir saja tidak ckup,negatif
hadeh nanti yang kerja juga cina semua,netral
daya beli masyarakat didaerah saya pasuruan mandek menurun hanya mobil banyak yang lalu lalang tapi daya beli menurun,netral
prabowo bisa ekpor mobil indonesia,negatif
kaum 58% tidak suka liat ini podcast,negatif
tidak ngaruh bagaimana bang kalau naik gitu auto matis barang barang dari luar juga jadi mahal di sini,negatif
presidennya berasa hero padahal zero,netral
pelemahan rupiah terjadi global bukan cuma indonesia yang terdampak,negatif
loh masyakat desa mana pake dollar tidak ada efek keless apalagi fundamental ekonomi kita bagus uang kita banyak presiden dan pejabat kita pintar pintar semua bahkan negara lain banyak yang iri dengan keadaan ekonomi indonesia skrg toh terus klaim kosong ampe kiamat,negatif
petaka akan datang jika orang orang indonesia masih mengandalkan dollar mestinya orang indonsia tinggalkan dollar dan tinggalkan produk produk amerika,negatif
rakyatnya 280 juta tapi bodoh bodoh,netral
yang bermasalah siapa ngatain orang lain bermasalah,netral
rakyat sangat setuju buka seterang2nya pak sony ini sejarah baru kalau betul betul terungkap karena hukum tajam ke atas juga bravo pak sony,positif
hai djeni mengenai hal tersebut kamu dapat konfirmasi dengan bank tempat kamu memiliki rekening ya,netral
purbaya terlalu mengedepankan kebijakan populis jadinya gini hanya untuk menyenangkan rakyat saja padahal rakyat tidak tau apa apa tentang ekonomi,positif
memang betul ekonomi kita kita sedang bikinbingung rakyat jelata banyak barang 2 susah dijangkau tolong lah para pra pejabat yang berwenang kasianilah kami rakyat jelata,negatif
kalau naik terus dollar amerika tiba tiba meledak demo besar besaran,negatif
masih ingat dulu kejadian pps dan kpps banyak yang mati kanjuruan banyak yang mati apa kita tak pernah belajar dari sejarah,negatif
memang tidak ada jalan lain selain naikin suku bunga untuk naikin harga rupiah dilema nya bunga pinjaman ke bank dunia juga naek indonesia terjepit,netral
sadar atau tidak inilah yang akan menghancurkan membuat suasana semakin buruk jatuhnya pemerintahan kamu pikir km akan hidup senang,negatif
nanti jng tuduh harga beras naik melambung disbb kan hantar ke malaysia,negatif
produksi pasti mnurun banjir aceh sumut sudah di hitungkah lahan yang hancur,negatif
banyak anggota dpr yang mestinya melakukan sosial kontrol sesuai dengan tupoksinya tapi malah jadi juru bicara prabowo tanpa malu dan ewuh pakewuh sehingga sangat tepat bila dpr dibubarkan saja,negatif
apa bedanya dengan pinjaman yang tidak online pak guru bagaimana dengan pinjaman offline ko langsung nyalahin pemerintah td guru bilang di awal,netral
masuk mulut turun ke perut berakhir di jamban sebagian langsung ke mr bin dan sebagian lagi mampir dulu ke rs,netral
mending kowe ae yoo tiyo sok sok pinter,netral
investor luar negeri vs investor dalam negeri semoga bersaing secara sehat,negatif
akibat penguasa zalim pada rakyat,negatif
seandainya purbaya di turunkan sangat bodoh nanti padahal purbaya memberikan jalan keluar selama ini dulu amburadul,netral
pastinya uang negara yang dikorupsi bila buat kilang hanya secuilnya,negatif
berita penyesatan ini orang desa kan tidak pake dollar,netral
mantap tidak usah belajar menuntut ilmu brlajar demo saja top markotop,netral
pak tolong mata uang rupiah di redenominasi dan katanya rencana redenominasi rupiah ada tahun 2020 2024 dan sekarang hampir th 2024 terus bagaimana pak redenominasi rupiah bahannya pakai polymer biar tidak cepet rusak,negatif
mending mundur kalau sudah tidak becus,negatif
ada ada saja kok mensesneg ngomong fundamental ekonomi apa purbaya mulai ditinggalkan,positif
pure good balance dan balance nya aga lain itu jauh berbeda harap bedakan ada balance garde a good risk ada grade e high risk,netral
tolong buatin versi trading forex dong min,netral
senin tanggal 8 pembukaan kyknya bakal turun lgi,netral
terakhir kali ke bali 2024 dan pas itu tour guide rombongan kita juga ngomong kalau ya sudah pemerintahnya tidak peduli dan oknum oknum yang dapat warisan tanah kebanyakan pingin dapet duit instan tanpa perlu kerja keras akhirnya tanah tanah warisan itu dijual ke ekspat ekspat dan para anak muda ini juga tidak mau buat jual tanah ke warga lokal infonya ataupun mereka garap sendiri buat jadi usaha lokal intinya mau duit instan cepet buat foya foya,netral
tidak mikirin lagi kalau direksadana kalau bisa pilih reksadana obligasi negara contohnya abf turun gmsalah tidak setajam saham enaknya bisa ditinggalin cocok buat aku yang sibuk aku tipe invest nabung rutin tidak pikir turun naiknya buat jangka under 5thun bukan tipe trade yang beli skrng sorenya dijual lgi,negatif
lha menkeunya saja bingung bagaimana masalah akan bisa diselesaikan,netral
proyek makan bergizi gratis guagal,negatif
mana dokumennya sebagai netijen nyinyir kami siap menyinyiri isi dokumennya,negatif
cepat jual dollar peningkatan dollar hanya fluktuasi tahunan karena permintaan melonjak ken masyarakat dan pemerintaj memerlukannya u ibadah haji saya sudah mengamatinya bertahun tahun,positif
ihsg dan kurs adalah angka independen tidak bisa di modifikasi di rekayasa dan membungkam pejabat yang kasih mimpi beda dengan bapak pasti senang,netral
karmanmaulana4114 tak ada mengemis pun masih cukup makan,negatif
bersyukur presiden kasih makan siswa kalau presiden terdahulu tidak ada makan makan bergizi gratis siswa yng kurang bergiji sekarang bisa makan siang yng orang tuanya tidak mampu tidak pernah sarapan pagi kan sekarang siswa bisa terbantu dengan adanya makan siang makan bergizi gratis,negatif
kalau tidak jerit jerit yang mau beli tidak kedengeran goblok berita cap memeg memang,netral
benar ini saya juga tidak pernah ke pasar lagi menahan belanja duetnya di irit irit,negatif
ini baju yang sudah hancur nanti dijadikan baju baru lagi diproduksi di indonesia baju daur ulang,negatif
riftrey tabur tuai berlaku apa yang dilakukan pemimpin akan dilakukan rakyat,netral
jangan samakan indonesia dengan china china negara kreditur pemberi pinjaman terbesar di dunia china juga ekonomi terbesar k 2 di dunia berdasarkan produk domestik bruto pdb terbesar ke 1 di dunia berdasarkan paritas daya beli pak indonesia apa yang mau di ekspor hasil tambang dan perkebunan di kuasai oligarki dan asing,positif
makin kesini makin jelas kan yaa,netral
bapak prabowo yang polos di jebak dengan program makan bergizi gratis untung bapak prabowo berani mencopot bapak kepala badan gizi negara,negatif
dari dulu sampai sekarang sedang dijual hasilnya defisit perlu hati hati,netral
odo game teardown sudah ada di play store semoga dibaca,positif
pejabat memang jual apa lah mereka saja cuman angkat kaki di kantor,netral
gara gara presiden nya pecatan tni dan ijazah bodong,negatif
yuk bisa yuk tembus ke 20000,negatif
kabinet gemuk efisiensi ditambah tetek bengek seabrek utang maning,netral
yuk makan bergizi gratis lanjutin lagi bukan bikin gebrakan hukum mati korupi dan kuras hartanya malah pura pura cue bebek anjrit suara rakyat kaya angin kentut ingat ini sudah kaya bom waktu kamu harusnya bikin gebrakan,negatif
